Snappy	0.1	Literal [2, 2, 1, 2, 1]	12268092
Snappy	0.1	Delta [2, 2, 1, 2, 1]	14732351
Snappy	0.1	Literal [2, 2, 1, 1, 2]	11406341
Snappy	0.1	Delta [2, 2, 1, 1, 2]	14110227
Snappy	0.1	Literal [2, 1, 3, 1, 1]	11195680
Snappy	0.1	Delta [2, 1, 3, 1, 1]	14685922
Snappy	0.1	Literal [2, 1, 2, 2, 1]	11697741
Snappy	0.1	Delta [2, 1, 2, 2, 1]	15614105
Snappy	0.1	Literal [2, 1, 2, 1, 2]	10845250
Snappy	0.1	Delta [2, 1, 2, 1, 2]	14997050
Snappy	0.1	Literal [2, 1, 1, 3, 1]	11748929
Snappy	0.1	Delta [2, 1, 1, 3, 1]	14915210
Snappy	0.1	Literal [2, 1, 1, 2, 2]	11155547
Snappy	0.1	Delta [2, 1, 1, 2, 2]	14742925
Snappy	0.1	Literal [2, 1, 1, 1, 3]	13297966
Snappy	0.1	Delta [2, 1, 1, 1, 3]	16304276
Snappy	0.1	Literal [1, 4, 1, 1, 1]	12123365
Snappy	0.1	Delta [1, 4, 1, 1, 1]	14142274
Snappy	0.1	Literal [1, 3, 2, 1, 1]	11356051
Snappy	0.1	Delta [1, 3, 2, 1, 1]	13451778
Snappy	0.1	Literal [1, 3, 1, 2, 1]	12234404
Snappy	0.1	Delta [1, 3, 1, 2, 1]	14411634
Snappy	0.1	Literal [1, 3, 1, 1, 2]	11371991
Snappy	0.1	Delta [1, 3, 1, 1, 2]	13787966
Snappy	0.1	Literal [1, 2, 3, 1, 1]	11195680
Snappy	0.1	Delta [1, 2, 3, 1, 1]	14686992
Snappy	0.1	Literal [1, 2, 2, 2, 1]	11697741
Snappy	0.1	Delta [1, 2, 2, 2, 1]	15615767
Snappy	0.1	Literal [1, 2, 2, 1, 2]	10845250
Snappy	0.1	Delta [1, 2, 2, 1, 2]	14998696
Snappy	0.1	Literal [1, 2, 1, 3, 1]	11748929
Snappy	0.1	Delta [1, 2, 1, 3, 1]	14918667
Snappy	0.1	Literal [1, 2, 1, 2, 2]	11155547
Snappy	0.1	Delta [1, 2, 1, 2, 2]	14746545
Snappy	0.1	Literal [1, 2, 1, 1, 3]	13297966
Snappy	0.1	Delta [1, 2, 1, 1, 3]	16307360
Snappy	0.1	Literal [1, 1, 4, 1, 1]	11765820
Snappy	0.1	Delta [1, 1, 4, 1, 1]	14916191
Snappy	0.1	Literal [1, 1, 3, 2, 1]	12304958
Snappy	0.1	Delta [1, 1, 3, 2, 1]	15600626
Snappy	0.1	Literal [1, 1, 3, 1, 2]	11451978
Snappy	0.1	Delta [1, 1, 3, 1, 2]	14984780
Snappy	0.1	Literal [1, 1, 2, 3, 1]	12006231
Snappy	0.1	Delta [1, 1, 2, 3, 1]	14512393
Snappy	0.1	Literal [1, 1, 2, 2, 2]	11400611
Snappy	0.1	Delta [1, 1, 2, 2, 2]	14321187
Snappy	0.1	Literal [1, 1, 2, 1, 3]	13556937
Snappy	0.1	Delta [1, 1, 2, 1, 3]	15904154
Snappy	0.1	Literal [1, 1, 1, 4, 1]	11677987
Snappy	0.1	Delta [1, 1, 1, 4, 1]	15043958
Snappy	0.1	Literal [1, 1, 1, 3, 2]	11208006
Snappy	0.1	Delta [1, 1, 1, 3, 2]	15228056
Snappy	0.1	Literal [1, 1, 1, 2, 3]	12974308
Snappy	0.1	Delta [1, 1, 1, 2, 3]	16782575
Snappy	0.1	Literal [1, 1, 1, 1, 4]	12633589
Snappy	0.1	Delta [1, 1, 1, 1, 4]	15672528
Snappy	0.1	Literal [5, 1, 1, 1]	12112079
Snappy	0.1	Delta [5, 1, 1, 1]	13153166
Snappy	0.1	Literal [4, 2, 1, 1]	12863103
Snappy	0.1	Delta [4, 2, 1, 1]	13569931
Snappy	0.1	Literal [4, 1, 2, 1]	13740506
Snappy	0.1	Delta [4, 1, 2, 1]	14530667
Snappy	0.1	Literal [4, 1, 1, 2]	12880070
Snappy	0.1	Delta [4, 1, 1, 2]	13908332
Snappy	0.1	Literal [3, 3, 1, 1]	11195680
Snappy	0.1	Delta [3, 3, 1, 1]	13746075
Snappy	0.1	Literal [3, 2, 2, 1]	11697741
Snappy	0.1	Delta [3, 2, 2, 1]	14675640
Snappy	0.1	Literal [3, 2, 1, 2]	10845250
Snappy	0.1	Delta [3, 2, 1, 2]	14058389
Snappy	0.1	Literal [3, 1, 3, 1]	11748929
Snappy	0.1	Delta [3, 1, 3, 1]	13979849
Snappy	0.1	Literal [3, 1, 2, 2]	11155547
Snappy	0.1	Delta [3, 1, 2, 2]	13807384
Snappy	0.1	Literal [3, 1, 1, 3]	13297966
Snappy	0.1	Delta [3, 1, 1, 3]	15368547
Snappy	0.1	Literal [2, 4, 1, 1]	11765820
Snappy	0.1	Delta [2, 4, 1, 1]	14562308
Snappy	0.1	Literal [2, 3, 2, 1]	12304958
Snappy	0.1	Delta [2, 3, 2, 1]	15246362
Snappy	0.1	Literal [2, 3, 1, 2]	11451978
Snappy	0.1	Delta [2, 3, 1, 2]	14630560
Snappy	0.1	Literal [2, 2, 3, 1]	12006231
Snappy	0.1	Delta [2, 2, 3, 1]	14158066
Snappy	0.1	Literal [2, 2, 2, 2]	11400611
Snappy	0.1	Delta [2, 2, 2, 2]	13966983
Snappy	0.1	Literal [2, 2, 1, 3]	13556937
Snappy	0.1	Delta [2, 2, 1, 3]	15551388
Snappy	0.1	Literal [2, 1, 4, 1]	11677987
Snappy	0.1	Delta [2, 1, 4, 1]	14693136
Snappy	0.1	Literal [2, 1, 3, 2]	11208006
Snappy	0.1	Delta [2, 1, 3, 2]	14877280
Snappy	0.1	Literal [2, 1, 2, 3]	12974308
Snappy	0.1	Delta [2, 1, 2, 3]	16431863
Snappy	0.1	Literal [2, 1, 1, 4]	12633589
Snappy	0.1	Delta [2, 1, 1, 4]	15321601
Snappy	0.1	Literal [1, 5, 1, 1]	12512950
Snappy	0.1	Delta [1, 5, 1, 1]	14528381
Snappy	0.1	Literal [1, 4, 2, 1]	13001303
Snappy	0.1	Delta [1, 4, 2, 1]	14961380
Snappy	0.1	Literal [1, 4, 1, 2]	12147943
Snappy	0.1	Delta [1, 4, 1, 2]	14345222
Snappy	0.1	Literal [1, 3, 3, 1]	11972118
Snappy	0.1	Delta [1, 3, 3, 1]	13830620
Snappy	0.1	Literal [1, 3, 2, 2]	11379819
Snappy	0.1	Delta [1, 3, 2, 2]	13660281
Snappy	0.1	Literal [1, 3, 1, 3]	13522562
Snappy	0.1	Delta [1, 3, 1, 3]	15224571
Snappy	0.1	Literal [1, 2, 4, 1]	11677987
Snappy	0.1	Delta [1, 2, 4, 1]	14694583
Snappy	0.1	Literal [1, 2, 3, 2]	11208006
Snappy	0.1	Delta [1, 2, 3, 2]	14877975
Snappy	0.1	Literal [1, 2, 2, 3]	12974308
Snappy	0.1	Delta [1, 2, 2, 3]	16433793
Snappy	0.1	Literal [1, 2, 1, 4]	12633589
Snappy	0.1	Delta [1, 2, 1, 4]	15325206
Snappy	0.1	Literal [1, 1, 5, 1]	12753804
Snappy	0.1	Delta [1, 1, 5, 1]	15209609
Snappy	0.1	Literal [1, 1, 4, 2]	11777590
Snappy	0.1	Delta [1, 1, 4, 2]	15101312
Snappy	0.1	Literal [1, 1, 3, 3]	13580613
Snappy	0.1	Delta [1, 1, 3, 3]	16416016
Snappy	0.1	Literal [1, 1, 2, 4]	12889898
Snappy	0.1	Delta [1, 1, 2, 4]	14914321
Snappy	0.1	Literal [1, 1, 1, 5]	12344479
Snappy	0.1	Delta [1, 1, 1, 5]	15716541
Snappy	0.1	Literal [6, 1, 1]	12531594
Snappy	0.1	Delta [6, 1, 1]	13610500
Snappy	0.1	Literal [5, 2, 1]	12990047
Snappy	0.1	Delta [5, 2, 1]	13971645
Snappy	0.1	Literal [5, 1, 2]	12137433
Snappy	0.1	Delta [5, 1, 2]	13356272
Snappy	0.1	Literal [4, 3, 1]	13478568
Snappy	0.1	Delta [4, 3, 1]	13954015
Snappy	0.1	Literal [4, 2, 2]	12886557
Snappy	0.1	Delta [4, 2, 2]	13777985
Snappy	0.1	Literal [4, 1, 3]	15028386
Snappy	0.1	Delta [4, 1, 3]	15346495
Snappy	0.1	Literal [3, 4, 1]	11677987
Snappy	0.1	Delta [3, 4, 1]	13754030
Snappy	0.1	Literal [3, 3, 2]	11208006
Snappy	0.1	Delta [3, 3, 2]	13937660
Snappy	0.1	Literal [3, 2, 3]	12974308
Snappy	0.1	Delta [3, 2, 3]	15493217
Snappy	0.1	Literal [3, 1, 4]	12633589
Snappy	0.1	Delta [3, 1, 4]	14386403
Snappy	0.1	Literal [2, 5, 1]	12753804
Snappy	0.1	Delta [2, 5, 1]	14855928
Snappy	0.1	Literal [2, 4, 2]	11777590
Snappy	0.1	Delta [2, 4, 2]	14747650
Snappy	0.1	Literal [2, 3, 3]	13580613
Snappy	0.1	Delta [2, 3, 3]	16061486
Snappy	0.1	Literal [2, 2, 4]	12889898
Snappy	0.1	Delta [2, 2, 4]	14560181
Snappy	0.1	Literal [2, 1, 5]	12344479
Snappy	0.1	Delta [2, 1, 5]	15365662
Snappy	0.1	Literal [1, 6, 1]	13468282
Snappy	0.1	Delta [1, 6, 1]	14857081
Snappy	0.1	Literal [1, 5, 2]	12524901
Snappy	0.1	Delta [1, 5, 2]	14608480
Snappy	0.1	Literal [1, 4, 3]	14276863
Snappy	0.1	Delta [1, 4, 3]	15778096
Snappy	0.1	Literal [1, 3, 4]	12855791
Snappy	0.1	Delta [1, 3, 4]	14238832
Snappy	0.1	Literal [1, 2, 5]	12344479
Snappy	0.1	Delta [1, 2, 5]	15366233
Snappy	0.1	Literal [1, 1, 6]	12828828
Snappy	0.1	Delta [1, 1, 6]	15113795
Snappy	0.1	Literal [7, 1]	14288939
Snappy	0.1	Delta [7, 1]	14190888
Snappy	0.1	Literal [6, 2]	12543431
Snappy	0.1	Delta [6, 2]	13686603
Snappy	0.1	Literal [5, 3]	14265636
Snappy	0.1	Delta [5, 3]	14789207
Snappy	0.1	Literal [4, 4]	14361890
Snappy	0.1	Delta [4, 4]	14356979
Snappy	0.1	Literal [3, 5]	12344479
Snappy	0.1	Delta [3, 5]	14425876
Snappy	0.1	Literal [2, 6]	12828828
Snappy	0.1	Delta [2, 6]	14759337
Snappy	0.1	Literal [1, 7]	13673873
Snappy	0.1	Delta [1, 7]	14797131
Snappy	0.1	Literal [8]	13608470
Snappy	0.1	Delta [8]	13731022
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 1, 1, 1, 1]	11940828
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 1, 1, 1, 1]	15892551
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 1, 1, 1, 1]	11940828
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 1, 1, 1, 1]	15534520
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 1, 1, 1, 1]	11940828
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 1, 1, 1, 1]	15540278
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 2, 1, 1, 1]	12222539
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 2, 1, 1, 1]	15157635
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 2, 1, 1]	11817223
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 2, 1, 1]	16151424
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 1, 2, 1]	11948600
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 1, 2, 1]	15775925
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 1, 1, 2]	13172058
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 1, 1, 2]	17172456
false	Snappy	0.1	Literal [1, 1]	Literal [3, 1, 1, 1, 1]	11940828
false	Snappy	0.1	Literal [1, 1]	Delta [3, 1, 1, 1, 1]	14589874
false	Snappy	0.1	Literal [1, 1]	Literal [2, 2, 1, 1, 1]	12222539
false	Snappy	0.1	Literal [1, 1]	Delta [2, 2, 1, 1, 1]	14796420
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 2, 1, 1]	11817223
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 2, 1, 1]	15793408
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 1, 2, 1]	11948600
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 1, 2, 1]	15417986
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 1, 1, 2]	13172058
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 1, 1, 2]	16814491
false	Snappy	0.1	Literal [1, 1]	Literal [1, 3, 1, 1, 1]	12210583
false	Snappy	0.1	Literal [1, 1]	Delta [1, 3, 1, 1, 1]	14459621
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 2, 1, 1]	11817223
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 2, 1, 1]	15793798
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 1, 2, 1]	11948600
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 1, 2, 1]	15423645
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 1, 1, 2]	13172058
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 1, 1, 2]	16816836
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 3, 1, 1]	12307512
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 3, 1, 1]	15772117
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 2, 2, 1]	12204367
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 2, 2, 1]	15010806
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 2, 1, 2]	13295694
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 2, 1, 2]	16164667
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 3, 1]	12068439
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 3, 1]	15892100
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 2, 2]	12816087
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 2, 2]	17251546
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 1, 3]	12821809
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 1, 3]	16413498
false	Snappy	0.1	Literal [1, 1]	Literal [4, 1, 1, 1]	13678645
false	Snappy	0.1	Literal [1, 1]	Delta [4, 1, 1, 1]	14533041
false	Snappy	0.1	Literal [1, 1]	Literal [3, 2, 1, 1]	11817223
false	Snappy	0.1	Literal [1, 1]	Delta [3, 2, 1, 1]	14841749
false	Snappy	0.1	Literal [1, 1]	Literal [3, 1, 2, 1]	11948600
false	Snappy	0.1	Literal [1, 1]	Delta [3, 1, 2, 1]	14476560
false	Snappy	0.1	Literal [1, 1]	Literal [3, 1, 1, 2]	13172058
false	Snappy	0.1	Literal [1, 1]	Delta [3, 1, 1, 2]	15869773
false	Snappy	0.1	Literal [1, 1]	Literal [2, 3, 1, 1]	12307512
false	Snappy	0.1	Literal [1, 1]	Delta [2, 3, 1, 1]	15410749
false	Snappy	0.1	Literal [1, 1]	Literal [2, 2, 2, 1]	12204367
false	Snappy	0.1	Literal [1, 1]	Delta [2, 2, 2, 1]	14649354
false	Snappy	0.1	Literal [1, 1]	Literal [2, 2, 1, 2]	13295694
false	Snappy	0.1	Literal [1, 1]	Delta [2, 2, 1, 2]	15803704
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 3, 1]	12068439
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 3, 1]	15534120
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 2, 2]	12816087
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 2, 2]	16893561
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 1, 3]	12821809
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 1, 3]	16055527
false	Snappy	0.1	Literal [1, 1]	Literal [1, 4, 1, 1]	12997211
false	Snappy	0.1	Literal [1, 1]	Delta [1, 4, 1, 1]	15117631
false	Snappy	0.1	Literal [1, 1]	Literal [1, 3, 2, 1]	12205203
false	Snappy	0.1	Literal [1, 1]	Delta [1, 3, 2, 1]	14327546
false	Snappy	0.1	Literal [1, 1]	Literal [1, 3, 1, 2]	13279763
false	Snappy	0.1	Literal [1, 1]	Delta [1, 3, 1, 2]	15467393
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 3, 1]	12068439
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 3, 1]	15533898
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 2, 2]	12816087
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 2, 2]	16894029
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 1, 3]	12821809
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 1, 3]	16061027
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 4, 1]	12670316
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 4, 1]	15767690
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 3, 2]	13455784
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 3, 2]	16863002
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 2, 3]	12967092
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 2, 3]	15557485
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 1, 4]	12579548
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 1, 4]	16009178
false	Snappy	0.1	Literal [1, 1]	Literal [5, 1, 1]	12990934
false	Snappy	0.1	Literal [1, 1]	Delta [5, 1, 1]	14116842
false	Snappy	0.1	Literal [1, 1]	Literal [4, 2, 1]	13671335
false	Snappy	0.1	Literal [1, 1]	Delta [4, 2, 1]	14397825
false	Snappy	0.1	Literal [1, 1]	Literal [4, 1, 2]	14751103
false	Snappy	0.1	Literal [1, 1]	Delta [4, 1, 2]	15536263
false	Snappy	0.1	Literal [1, 1]	Literal [3, 3, 1]	12068439
false	Snappy	0.1	Literal [1, 1]	Delta [3, 3, 1]	14584772
false	Snappy	0.1	Literal [1, 1]	Literal [3, 2, 2]	12816087
false	Snappy	0.1	Literal [1, 1]	Delta [3, 2, 2]	15945609
false	Snappy	0.1	Literal [1, 1]	Literal [3, 1, 3]	12821809
false	Snappy	0.1	Literal [1, 1]	Delta [3, 1, 3]	15113675
false	Snappy	0.1	Literal [1, 1]	Literal [2, 4, 1]	12670316
false	Snappy	0.1	Literal [1, 1]	Delta [2, 4, 1]	15406631
false	Snappy	0.1	Literal [1, 1]	Literal [2, 3, 2]	13455784
false	Snappy	0.1	Literal [1, 1]	Delta [2, 3, 2]	16501680
false	Snappy	0.1	Literal [1, 1]	Literal [2, 2, 3]	12967092
false	Snappy	0.1	Literal [1, 1]	Delta [2, 2, 3]	15196053
false	Snappy	0.1	Literal [1, 1]	Literal [2, 1, 4]	12579548
false	Snappy	0.1	Literal [1, 1]	Delta [2, 1, 4]	15651270
false	Snappy	0.1	Literal [1, 1]	Literal [1, 5, 1]	13305924
false	Snappy	0.1	Literal [1, 1]	Delta [1, 5, 1]	15455304
false	Snappy	0.1	Literal [1, 1]	Literal [1, 4, 2]	14143704
false	Snappy	0.1	Literal [1, 1]	Delta [1, 4, 2]	16219016
false	Snappy	0.1	Literal [1, 1]	Literal [1, 3, 3]	12952916
false	Snappy	0.1	Literal [1, 1]	Delta [1, 3, 3]	14852330
false	Snappy	0.1	Literal [1, 1]	Literal [1, 2, 4]	12579548
false	Snappy	0.1	Literal [1, 1]	Delta [1, 2, 4]	15651359
false	Snappy	0.1	Literal [1, 1]	Literal [1, 1, 5]	13679868
false	Snappy	0.1	Literal [1, 1]	Delta [1, 1, 5]	16186618
false	Snappy	0.1	Literal [1, 1]	Literal [6, 1]	13363764
false	Snappy	0.1	Literal [1, 1]	Delta [6, 1]	14454741
false	Snappy	0.1	Literal [1, 1]	Literal [5, 2]	14027120
false	Snappy	0.1	Literal [1, 1]	Delta [5, 2]	15087922
false	Snappy	0.1	Literal [1, 1]	Literal [4, 3]	14422189
false	Snappy	0.1	Literal [1, 1]	Delta [4, 3]	14927992
false	Snappy	0.1	Literal [1, 1]	Literal [3, 4]	12579548
false	Snappy	0.1	Literal [1, 1]	Delta [3, 4]	14703143
false	Snappy	0.1	Literal [1, 1]	Literal [2, 5]	13679868
false	Snappy	0.1	Literal [1, 1]	Delta [2, 5]	15825509
false	Snappy	0.1	Literal [1, 1]	Literal [1, 6]	14224404
false	Snappy	0.1	Literal [1, 1]	Delta [1, 6]	15572784
false	Snappy	0.1	Literal [1, 1]	Literal [7]	14757799
false	Snappy	0.1	Literal [1, 1]	Delta [7]	14773609
false	Snappy	0.1	Delta [1, 1]	Literal [1, 1, 1, 1, 1, 1, 1]	12009839
false	Snappy	0.1	Delta [1, 1]	Delta [1, 1, 1, 1, 1, 1, 1]	15959477
false	Snappy	0.1	Delta [1, 1]	Literal [2, 1, 1, 1, 1, 1]	12009839
false	Snappy	0.1	Delta [1, 1]	Delta [2, 1, 1, 1, 1, 1]	15600784
false	Snappy	0.1	Delta [1, 1]	Literal [1, 2, 1, 1, 1, 1]	12009839
false	Snappy	0.1	Delta [1, 1]	Delta [1, 2, 1, 1, 1, 1]	15607109
false	Snappy	0.1	Delta [1, 1]	Literal [1, 1, 2, 1, 1, 1]	12291138
false	Snappy	0.1	Delta [1, 1]	Delta [1, 1, 2, 1, 1, 1]	15224317
false	Snappy	0.1	Delta [1, 1]	Literal [1, 1, 1, 2, 1, 1]	11886015
false	Snappy	0.1	Delta [1, 1]	Delta [1, 1, 1, 2, 1, 1]	16218188
false	Snappy	0.1	Delta [1, 1]	Literal [1, 1, 1, 1, 2, 1]	12016686
false	Snappy	0.1	Delta [1, 1]	Delta [1, 1, 1, 1, 2, 1]	15843244
false	Snappy	0.1	Delta [1, 1]	Literal [1, 1, 1, 1, 1, 2]	13239705
false	Snappy	0.1	Delta [1, 1]	Delta [1, 1, 1, 1, 1, 2]	17240097
false	Snappy	0.1	Delta [1, 1]	Literal [3, 1, 1, 1, 1]	12009839
false	Snappy	0.1	Delta [1, 1]	Delta [3, 1, 1, 1, 1]	14656117
false	Snappy	0.1	Delta [1, 1]	Literal [2, 2, 1, 1, 1]	12291138
false	Snappy	0.1	Delta [1, 1]	Delta [2, 2, 1, 1, 1]	14862241
false	Snappy	0.1	Delta [1, 1]	Literal [2, 1, 2, 1, 1]	11886015
false	Snappy	0.1	Delta [1, 1]	Delta [2, 1, 2, 1, 1]	15859420
